,%top,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield
231,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.2,L3.26,0.9,2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,98
232,1,0,-0.17,0,0,-0.17,0,0,0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.28,0.9,2,MeOH/CH2Cl2,O=C1CCCC=C1,30,3,92
233,3,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.5,1.5,3.3,dioxane/H2O,O=C1C=CCCCC1,25,2,83
234,7,0,0,0,0,0,0,0,1,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.5,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,2,74
235,4.5,-0.01,-0.17,0,-0.01,0,0,-0.17,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,0,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.10,1.5,3.6,dioxane/water ,O=C1CCCC=C1,25,1,94
236,93.5,0,0,0,0,-0.17,-0.08,-0.27,0,270.1619799,0,0,0,0,0,102.9745172,0,21.5742147,102.9745172,76.07416785,272.5129753,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.50,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,59
237,3.222222222,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.14,1.5,3.6,i-PrOH,O=C1CCCC=C1,30,1,96
238,98,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,160.7102105,OB(C1=CC=CC(OC)=C1)O,2,L3.52,1,2.2,DCM,O=C1C=CCC1,25,1,85
239,96.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.52,1,2.2,MeOH/CH2Cl2,O=C1C=CCCCC1,25,1,53
240,92.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.52,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,56
241,95,0,0,0,0,-0.17,0,-0.27,1,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,26.97717105,0,18.72206172,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.52,1,2.2,MeOH/CH2Cl2,CC(C)(C)NC(/C=C/CCC)=O,25,1,40
242,98.5,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95
243,85.5,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95
244,93,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,175.2785624,OB(C1=C2C(C=CC=C2)=CC=C1)O,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95
245,95,0,0,-0.16,0,0,-0.16,0,0,144.0939004,0,0,0,0,36.23374097,72.46748195,0,0,36.23374097,20.25598522,163.5535427,0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.6,1.5,3.3,dioxane,O=C1C=CCC1,25,16,44
246,98.5,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,348.0319373,B1(C2=CC=CC=C2)OB(C3=CC=CC=C3)OB(C4=CC=CC=C4)O1,2,L3.63,1.5,3.3,dioxane,O=C1C=CCC1,25,1,95
247,10,0.44,0,0,-0.17,0,0,-0.15,0,332.17763,149.7828493,171.357064,171.357064,0,0,0,21.5742147,0,0,84.57992612,327.8270656,0.5,Rh 7,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.81,0.75,1,dioxane/water ,O=C1CCCC=C1,100,16,72
248,95,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,19.22207626,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,CC(/C=C/C1=CC=CC=C1)=O,25,0.1,68
249,94.5,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,21.5742147,0,Lam,166.5795098,OB(/C=C/C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,CC(/C=C/C)=O,25,1,78
250,94,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,17.93806496,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,COC(/C=C/C)=O,25,1,93
251,95.5,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,O=C1C=CCO1,25,1,80
252,4.5,-0.09,0,0,-0.12,-0.17,0,-0.27,1,310.2296656,94.18429025,167.6464606,167.6464606,0,0,0,73.46217037,21.5742147,0,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.64,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,99
253,1,-0.09,0,0,-0.12,-0.17,0,-0.27,0,310.2296656,94.18429025,167.6464606,167.6464606,0,0,0,73.46217037,21.5742147,0,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.64,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,24,20
254,98,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,156.8595098,C1COB(O1)c1ccccc1,2,L3.63,1.5,3.3,dioxane/water ,O=C1CCCC=C1,25,18,83
255,1,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,Rh:Ag (1:1) 9,22.51198396,19.43509996,0,0,Lam,207.2340739,OB(O)c1ccc(cc1)-c1ccccc1,1.5,L3.74,0.75,1,toluene/water,O=C1CCCC=C1,100,10,99
256,98.5,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,175.3697368,CC(=O)c1ccc(cc1)B(O)O,2,L3.63,1.5,3.3,dioxane/water,O=C1CCCC=C1,50,1,96
257,3,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.69,1.5,3.3,dioxane,O=C1C=CCC1,25,1,91
258,2.5,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,2,L3.69,1.5,3.3,dioxane,O=C1C=CCC1,50,1,98
259,99,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,2,L3.52,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,66
260,2.5,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCCCC1,25,1,81
261,5,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,166.5795098,OB(/C=C/C1=CC=CC=C1)O,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCC1,25,1,97
262,91.5,0,0,0.07,0,-0.17,-0.12,-0.27,1,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.69,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,50
263,90,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,257.9989622,CC1(C)OB(/C=C/C2=CC=CC=C2)OC1(C)C,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCO1,25,72,52
264,94.5,0,0,-0.12,0,0,-0.12,0,0,204.1878008,0,0,0,0,73.46217037,146.9243407,0,0,73.46217037,20.25598522,238.0104015,0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.7,1.5,3.3,dioxane,O=C1C=CCC1,25,16,73
265,0.4,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,1.5,L3.74,1.5,3.3,dioxane/water,O=C1CCCC=C1,30,1,97
266,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,17.90767349,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CO1)=O,50,1.25,63
267,94.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,184.1599637,O=C(OC)C1=CC=CC(B(O)O)=C1,2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,22,70
268,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,170.1226604,OB(C1=CC(C(F)(F)F)=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,2.5,85
269,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,43
270,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,90
271,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,25.7436293,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=CC=C1OC)=O,50,4,76
272,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,17.16241953,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=C(OC)C=C1)=O,50,1.25,78
273,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,16.5911728,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC=C(F)C=C1)=O,50,1.25,87
274,95,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,24.11007225,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.70,1.5,3.3,MeOH/H2O,[H]C(/C=C/C1=CC(C)=CC=C1OCC2=CC=CC=C2)=O,50,1.25,78
275,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.90767349,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CO1)OC(C)(C)C,50,14,68
276,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.90767349,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CO1)OC(C)(C)C,50,14,62
277,95,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,21.14727267,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,1.5,L3.70,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CC=CS1)OC(C)(C)C,50,14,65
278,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.6472701,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,2,L3.70,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CN=CC=C1)OC(C)(C)C,50,14,70
279,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,170.1226604,OB(C1=C(C(F)(F)F)C=CC=C1)O,2.5,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,50,24,69
280,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,1.5,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,50,1.25,76
281,96.25,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,50,1.25,85
282,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,25.70726514,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1[N+]([O-])=O)OC(C)(C)C,50,1.25,78
283,96,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,25.70726514,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC=C1[N+]([O-])=O)OC(C)(C)C,50,1.25,84
284,97,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,20.73896599,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC(F)=C1)OC(C)(C)C,50,1.5,95
285,96.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,20.73896599,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=CC(F)=C1)OC(C)(C)C,50,2,93
286,95.5,0,0,-0.09,0,-0.17,-0.12,-0.27,1,310.2296656,0,0,0,0,94.18429025,167.6464606,0,21.5742147,73.46217037,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,26.42553764,0,17.16241953,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.70,1.5,3.3,MeOH/H2O,O=C(/C=C/C1=CC=C(OC)C=C1)OC(C)(C)C,50,18.5,95
287,74,0,0,-0.16,0,-0.17,-0.01,-0.27,1,266.1670653,0,0,0,0,36.23374097,113.122046,0,21.5742147,76.88830503,76.07416785,278.3822746,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.71,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,43
288,59.5,0,0,-0.16,0,-0.17,-0.01,-0.27,1,266.1670653,0,0,0,0,36.23374097,113.122046,0,21.5742147,76.88830503,76.07416785,278.3822746,0.5,[Rh(C2H4)2Cl]2,17.77754503,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.71,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CC=CC=C1)OCC,50,18,71
289,95.5,0,0,-0.16,0,-0.17,-0.01,-0.27,1,266.1670653,0,0,0,0,36.23374097,113.122046,0,21.5742147,76.88830503,76.07416785,278.3822746,0.5,[Rh(C2H4)2Cl]2,18.06061006,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.71,1.5,3.3,dioxane/H2O,O=C(/C=C/C1=CC=CC=C1)OCC2=CC=CC=C2,50,18,85
290,80,0,0,-0.09,0,-0.17,-0.01,-0.27,1,330.1983655,0,0,0,0,94.18429025,171.0725953,0,21.5742147,76.88830503,76.07416785,336.3328239,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.72,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,45
291,0.5,-0.09,0,0,-0.09,0,0,0,0,272.1565006,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,20.25598522,279.4546413,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,2,L3.1,1.5,3,dioxane/water,O=C1CCCC=C1,50,1,90
292,0.3,0,0,0,-0.17,0,0,-0.15,1,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.74,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,3,97
293,13,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,PI/CB Rh/Ag 9 ,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.74,0.75,1,toluene,O=C1C=CCC1,100,7,86
294,98.25,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,160.7102105,OB(O)C1=CC=C(OC)C=C1,2,L3.52,1,2.2,DCM,O=C1C=CCCC1,25,1,83
295,7.5,0.12,-0.17,0,0.12,0,0,-0.17,0,382.1255061,109.3953583,218.7907166,218.7907166,21.5742147,0,0,109.3953583,0,0,54.84795567,361.764733,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,160.7102105,OB(O)C1=CC=C(OC)C=C1,1.5,L3.16,2.5,6,dioxane,O=C1C=CCCC1,50,3,98
296,0.9,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,160.7102105,OB(O)C1=CC=C(OC)C=C1,1.5,L3.74,1.5,3.3,dioxane,O=C1C=CCCC1,30,1,98
297,2,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,160.7102105,OB(O)C1=CC=C(OC)C=C1,2,L3.69,1.5,3.3,dioxane,O=C1C=CCCC1,50,0.1,85
298,2.5,-0.09,0,0,-0.09,0,0,0,0,272.1565006,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,20.25598522,279.4546413,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,426.2905738,COC(C=C1)=CC=C1B2OB(C3=CC=C(OC)C=C3)OB(C4=CC=C(OC)C=C4)O2,2,L3.1,1.5,3,dioxane,O=C1C=CCCC1,30,1,89
